1, none, minecraft:the_void, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
3949, jungle, terralith:amethyst_rainforest, CREATURE, alexsmobs:toucan, 23, 5, 5
3950, jungle, terralith:amethyst_rainforest, CREATURE, alexsmobs:anaconda, 12, 1, 1
3951, jungle, terralith:amethyst_rainforest, CREATURE, alexsmobs:anteater, 10, 1, 3
3952, jungle, terralith:amethyst_rainforest, AMBIENT, minecraft:bat, 10, 8, 8
3953, jungle, terralith:amethyst_rainforest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3954, underground, terralith:cave/deep_caves, MONSTER, minecraft:spider, 80, 4, 4
3955, underground, terralith:cave/deep_caves, MONSTER, minecraft:zombie, 80, 4, 4
3956, underground, terralith:cave/deep_caves, MONSTER, minecraft:zombie_villager, 10, 1, 1
3957, underground, terralith:cave/deep_caves, MONSTER, minecraft:skeleton, 80, 4, 4
3958, underground, terralith:cave/deep_caves, MONSTER, minecraft:slime, 80, 4, 4
3959, underground, terralith:cave/deep_caves, MONSTER, minecraft:enderman, 5, 1, 4
3960, underground, terralith:cave/deep_caves, MONSTER, minecraft:witch, 5, 1, 1
3961, underground, terralith:cave/deep_caves, MONSTER, creeperoverhaul:dripstone_creeper, 75, 2, 2
3962, underground, terralith:cave/deep_caves, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
3963, underground, terralith:cave/deep_caves, MONSTER, alexsmobs:centipede_head, 10, 1, 1
3964, underground, terralith:cave/deep_caves, MONSTER, player_mobs:player_mob, 80, 4, 4
3965, underground, terralith:cave/deep_caves, MONSTER, rottencreatures:undead_miner, 20, 1, 4
3966, underground, terralith:cave/deep_caves, MONSTER, quark:toretoise, 80, 2, 4
3967, underground, terralith:cave/deep_caves, MONSTER, quark:stoneling, 80, 1, 1
3968, underground, terralith:cave/deep_caves, AMBIENT, minecraft:bat, 10, 8, 8
3969, underground, terralith:cave/deep_caves, AMBIENT, alexsmobs:cockroach, 10, 5, 5
3970, underground, terralith:cave/deep_caves, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3971, forest, terralith:sakura_valley, MONSTER, minecraft:spider, 80, 4, 4
3972, forest, terralith:sakura_valley, MONSTER, minecraft:zombie, 80, 4, 4
3973, forest, terralith:sakura_valley, MONSTER, minecraft:zombie_villager, 10, 1, 1
3974, forest, terralith:sakura_valley, MONSTER, minecraft:skeleton, 80, 4, 4
3975, forest, terralith:sakura_valley, MONSTER, minecraft:creeper, 80, 4, 4
3976, forest, terralith:sakura_valley, MONSTER, minecraft:slime, 80, 4, 4
3977, forest, terralith:sakura_valley, MONSTER, minecraft:enderman, 5, 1, 4
3978, forest, terralith:sakura_valley, MONSTER, minecraft:witch, 5, 1, 1
3979, forest, terralith:sakura_valley, MONSTER, player_mobs:player_mob, 80, 4, 4
3980, forest, terralith:sakura_valley, MONSTER, rottencreatures:undead_miner, 20, 1, 4
3981, forest, terralith:sakura_valley, MONSTER, quark:toretoise, 80, 2, 4
3982, forest, terralith:sakura_valley, MONSTER, quark:stoneling, 80, 1, 1
3983, forest, terralith:sakura_valley, CREATURE, minecraft:sheep, 12, 8, 8
3984, forest, terralith:sakura_valley, CREATURE, minecraft:pig, 10, 8, 8
3985, forest, terralith:sakura_valley, CREATURE, minecraft:chicken, 10, 8, 8
3986, forest, terralith:sakura_valley, CREATURE, minecraft:cow, 10, 8, 8
3987, forest, terralith:sakura_valley, CREATURE, minecraft:rabbit, 10, 2, 3
3988, forest, terralith:sakura_valley, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
3989, forest, terralith:sakura_valley, CREATURE, alexsmobs:hummingbird, 19, 7, 7
3990, forest, terralith:sakura_valley, CREATURE, alexsmobs:raccoon, 10, 2, 4
3991, forest, terralith:sakura_valley, CREATURE, alexsmobs:crow, 10, 3, 5
3992, forest, terralith:sakura_valley, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
3993, forest, terralith:sakura_valley, CREATURE, alexsmobs:bald_eagle, 15, 2, 4
3994, forest, terralith:sakura_valley, CREATURE, alexsmobs:tiger, 80, 1, 3
3995, forest, terralith:sakura_valley, CREATURE, goblinsanddungeons:ogre, 10, 1, 1
3996, forest, terralith:sakura_valley, AMBIENT, minecraft:bat, 10, 8, 8
3997, forest, terralith:sakura_valley, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3998, desert, terralith:desert_canyon, MONSTER, minecraft:spider, 80, 4, 4
3999, desert, terralith:desert_canyon, MONSTER, minecraft:zombie, 19, 4, 4
4000, desert, terralith:desert_canyon, MONSTER, minecraft:zombie_villager, 10, 1, 1
4001, desert, terralith:desert_canyon, MONSTER, minecraft:skeleton, 80, 4, 4
4002, desert, terralith:desert_canyon, MONSTER, minecraft:slime, 80, 4, 4
4003, desert, terralith:desert_canyon, MONSTER, minecraft:enderman, 5, 1, 4
4004, desert, terralith:desert_canyon, MONSTER, minecraft:witch, 5, 1, 1
4005, desert, terralith:desert_canyon, MONSTER, minecraft:husk, 80, 4, 4
4006, desert, terralith:desert_canyon, MONSTER, creeperoverhaul:desert_creeper, 75, 2, 2
4007, desert, terralith:desert_canyon, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
4008, desert, terralith:desert_canyon, MONSTER, alexsmobs:guster, 35, 1, 2
4009, desert, terralith:desert_canyon, MONSTER, player_mobs:player_mob, 80, 4, 4
4010, desert, terralith:desert_canyon, MONSTER, rottencreatures:undead_miner, 20, 1, 4
4011, desert, terralith:desert_canyon, MONSTER, rottencreatures:mummy, 20, 1, 3
4012, desert, terralith:desert_canyon, MONSTER, rottencreatures:mummy, 20, 1, 3
4013, desert, terralith:desert_canyon, MONSTER, quark:toretoise, 80, 2, 4
4014, desert, terralith:desert_canyon, MONSTER, quark:stoneling, 80, 1, 1
4015, desert, terralith:desert_canyon, CREATURE, minecraft:rabbit, 10, 2, 3
4016, desert, terralith:desert_canyon, CREATURE, alexsmobs:roadrunner, 10, 2, 2
4017, desert, terralith:desert_canyon, CREATURE, alexsmobs:sunbird, 10, 1, 1
4018, desert, terralith:desert_canyon, CREATURE, alexsmobs:rattlesnake, 12, 1, 2
4019, desert, terralith:desert_canyon, CREATURE, alexsmobs:tarantula_hawk, 10, 1, 1
4020, desert, terralith:desert_canyon, AMBIENT, minecraft:bat, 10, 8, 8
4021, desert, terralith:desert_canyon, AMBIENT, alexsmobs:jerboa, 12, 1, 3
4022, desert, terralith:desert_canyon, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4023, taiga, terralith:wintry_lowlands, MONSTER, minecraft:spider, 80, 4, 4
4024, taiga, terralith:wintry_lowlands, MONSTER, minecraft:zombie, 80, 4, 4
4025, taiga, terralith:wintry_lowlands, MONSTER, minecraft:zombie_villager, 10, 1, 1
4026, taiga, terralith:wintry_lowlands, MONSTER, minecraft:skeleton, 80, 4, 4
4027, taiga, terralith:wintry_lowlands, MONSTER, minecraft:slime, 80, 4, 4
4028, taiga, terralith:wintry_lowlands, MONSTER, minecraft:enderman, 5, 1, 4
4029, taiga, terralith:wintry_lowlands, MONSTER, minecraft:witch, 5, 1, 1
4030, taiga, terralith:wintry_lowlands, MONSTER, creeperoverhaul:spruce_creeper, 75, 2, 2
4031, taiga, terralith:wintry_lowlands, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
4032, taiga, terralith:wintry_lowlands, MONSTER, player_mobs:player_mob, 80, 4, 4
4033, taiga, terralith:wintry_lowlands, MONSTER, rottencreatures:undead_miner, 20, 1, 4
4034, taiga, terralith:wintry_lowlands, MONSTER, quark:toretoise, 80, 2, 4
4035, taiga, terralith:wintry_lowlands, MONSTER, quark:stoneling, 80, 1, 1
4036, taiga, terralith:wintry_lowlands, CREATURE, minecraft:sheep, 10, 6, 6
4037, taiga, terralith:wintry_lowlands, CREATURE, minecraft:pig, 10, 4, 4
4038, taiga, terralith:wintry_lowlands, CREATURE, minecraft:chicken, 10, 4, 4
4039, taiga, terralith:wintry_lowlands, CREATURE, minecraft:cow, 10, 4, 4
4040, taiga, terralith:wintry_lowlands, CREATURE, minecraft:wolf, 10, 4, 4
4041, taiga, terralith:wintry_lowlands, CREATURE, minecraft:rabbit, 10, 2, 3
4042, taiga, terralith:wintry_lowlands, CREATURE, minecraft:fox, 10, 2, 4
4043, taiga, terralith:wintry_lowlands, CREATURE, alexsmobs:moose, 10, 3, 4
4044, taiga, terralith:wintry_lowlands, CREATURE, goblinsanddungeons:ogre, 10, 1, 1
4045, taiga, terralith:wintry_lowlands, AMBIENT, minecraft:bat, 10, 8, 8
4046, taiga, terralith:wintry_lowlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4047, extreme_hills, terralith:haze_mountain, MONSTER, minecraft:spider, 80, 4, 4
4048, extreme_hills, terralith:haze_mountain, MONSTER, minecraft:zombie, 80, 4, 4
4049, extreme_hills, terralith:haze_mountain, MONSTER, minecraft:zombie_villager, 10, 1, 1
4050, extreme_hills, terralith:haze_mountain, MONSTER, minecraft:skeleton, 80, 4, 4
4051, extreme_hills, terralith:haze_mountain, MONSTER, minecraft:slime, 80, 4, 4
4052, extreme_hills, terralith:haze_mountain, MONSTER, minecraft:enderman, 5, 1, 4
4053, extreme_hills, terralith:haze_mountain, MONSTER, minecraft:witch, 5, 1, 1
4054, extreme_hills, terralith:haze_mountain, MONSTER, creeperoverhaul:hills_creeper, 75, 2, 2
4055, extreme_hills, terralith:haze_mountain, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
4056, extreme_hills, terralith:haze_mountain, MONSTER, player_mobs:player_mob, 80, 4, 4
4057, extreme_hills, terralith:haze_mountain, MONSTER, rottencreatures:undead_miner, 20, 1, 4
4058, extreme_hills, terralith:haze_mountain, MONSTER, quark:toretoise, 80, 2, 4
4059, extreme_hills, terralith:haze_mountain, MONSTER, quark:stoneling, 80, 1, 1
4060, extreme_hills, terralith:haze_mountain, CREATURE, minecraft:sheep, 12, 8, 8
4061, extreme_hills, terralith:haze_mountain, CREATURE, minecraft:pig, 10, 8, 8
4062, extreme_hills, terralith:haze_mountain, CREATURE, minecraft:chicken, 10, 8, 8
4063, extreme_hills, terralith:haze_mountain, CREATURE, minecraft:cow, 10, 8, 8
4064, extreme_hills, terralith:haze_mountain, CREATURE, minecraft:llama, 10, 4, 6
4065, extreme_hills, terralith:haze_mountain, CREATURE, alexsmobs:sunbird, 10, 1, 1
4066, extreme_hills, terralith:haze_mountain, CREATURE, alexsmobs:bald_eagle, 15, 2, 4
4067, extreme_hills, terralith:haze_mountain, AMBIENT, minecraft:bat, 10, 8, 8
4068, extreme_hills, terralith:haze_mountain, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4069, savanna, terralith:shrubland, MONSTER, minecraft:spider, 80, 4, 4
4070, savanna, terralith:shrubland, MONSTER, minecraft:zombie, 80, 4, 4
4071, savanna, terralith:shrubland, MONSTER, minecraft:zombie_villager, 10, 1, 1
4072, savanna, terralith:shrubland, MONSTER, minecraft:skeleton, 80, 4, 4
4073, savanna, terralith:shrubland, MONSTER, minecraft:slime, 80, 4, 4
4074, savanna, terralith:shrubland, MONSTER, minecraft:enderman, 5, 1, 4
4075, savanna, terralith:shrubland, MONSTER, minecraft:witch, 5, 1, 1
4076, savanna, terralith:shrubland, MONSTER, creeperoverhaul:savannah_creeper, 75, 2, 2
4077, savanna, terralith:shrubland, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
4078, savanna, terralith:shrubland, MONSTER, player_mobs:player_mob, 80, 4, 4
4079, savanna, terralith:shrubland, MONSTER, rottencreatures:undead_miner, 20, 1, 4
4080, savanna, terralith:shrubland, MONSTER, quark:toretoise, 80, 2, 4
4081, savanna, terralith:shrubland, MONSTER, quark:stoneling, 80, 1, 1
4082, savanna, terralith:shrubland, CREATURE, minecraft:sheep, 12, 8, 8
4083, savanna, terralith:shrubland, CREATURE, minecraft:pig, 10, 8, 8
4084, savanna, terralith:shrubland, CREATURE, minecraft:chicken, 10, 8, 8
4085, savanna, terralith:shrubland, CREATURE, minecraft:cow, 10, 8, 8
4086, savanna, terralith:shrubland, CREATURE, minecraft:horse, 10, 2, 6
4087, savanna, terralith:shrubland, CREATURE, minecraft:donkey, 10, 1, 3
4088, savanna, terralith:shrubland, CREATURE, alexsmobs:gazelle, 40, 7, 7
4089, savanna, terralith:shrubland, CREATURE, alexsmobs:elephant, 30, 3, 5
4090, savanna, terralith:shrubland, CREATURE, alexsmobs:maned_wolf, 10, 1, 1
4091, savanna, terralith:shrubland, AMBIENT, minecraft:bat, 10, 8, 8
4092, savanna, terralith:shrubland, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4093, forest, terralith:moonlight_grove, MONSTER, minecraft:spider, 80, 4, 4
4094, forest, terralith:moonlight_grove, MONSTER, minecraft:zombie, 80, 4, 4
4095, forest, terralith:moonlight_grove, MONSTER, minecraft:zombie_villager, 10, 1, 1
4096, forest, terralith:moonlight_grove, MONSTER, minecraft:skeleton, 80, 4, 4
4097, forest, terralith:moonlight_grove, MONSTER, minecraft:creeper, 80, 4, 4
4098, forest, terralith:moonlight_grove, MONSTER, minecraft:slime, 80, 4, 4
4099, forest, terralith:moonlight_grove, MONSTER, minecraft:enderman, 5, 1, 4
4100, forest, terralith:moonlight_grove, MONSTER, minecraft:witch, 5, 1, 1
4101, forest, terralith:moonlight_grove, MONSTER, player_mobs:player_mob, 80, 4, 4
4102, forest, terralith:moonlight_grove, MONSTER, rottencreatures:undead_miner, 20, 1, 4
4103, forest, terralith:moonlight_grove, MONSTER, quark:toretoise, 80, 2, 4
4104, forest, terralith:moonlight_grove, MONSTER, quark:stoneling, 80, 1, 1
4105, forest, terralith:moonlight_grove, CREATURE, minecraft:sheep, 12, 8, 8
4106, forest, terralith:moonlight_grove, CREATURE, minecraft:pig, 10, 8, 8
4107, forest, terralith:moonlight_grove, CREATURE, minecraft:chicken, 10, 8, 8
4108, forest, terralith:moonlight_grove, CREATURE, minecraft:cow, 10, 8, 8
4109, forest, terralith:moonlight_grove, CREATURE, minecraft:rabbit, 10, 2, 3
4110, forest, terralith:moonlight_grove, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
4111, forest, terralith:moonlight_grove, CREATURE, alexsmobs:hummingbird, 19, 7, 7
4112, forest, terralith:moonlight_grove, CREATURE, alexsmobs:raccoon, 10, 2, 4
4113, forest, terralith:moonlight_grove, CREATURE, alexsmobs:crow, 10, 3, 5
4114, forest, terralith:moonlight_grove, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
4115, forest, terralith:moonlight_grove, CREATURE, alexsmobs:bald_eagle, 15, 2, 4
4116, forest, terralith:moonlight_grove, CREATURE, goblinsanddungeons:ogre, 10, 1, 1
4117, forest, terralith:moonlight_grove, AMBIENT, minecraft:bat, 10, 8, 8
4118, forest, terralith:moonlight_grove, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4119, beach, terralith:basalt_cliffs, MONSTER, minecraft:spider, 80, 4, 4
4120, beach, terralith:basalt_cliffs, MONSTER, minecraft:zombie, 80, 4, 4
4121, beach, terralith:basalt_cliffs, MONSTER, minecraft:zombie_villager, 10, 1, 1
4122, beach, terralith:basalt_cliffs, MONSTER, minecraft:skeleton, 80, 4, 4
4123, beach, terralith:basalt_cliffs, MONSTER, minecraft:slime, 80, 4, 4
4124, beach, terralith:basalt_cliffs, MONSTER, minecraft:enderman, 5, 1, 4
4125, beach, terralith:basalt_cliffs, MONSTER, minecraft:witch, 5, 1, 1
4126, beach, terralith:basalt_cliffs, MONSTER, creeperoverhaul:beach_creeper, 75, 2, 2
4127, beach, terralith:basalt_cliffs, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
4128, beach, terralith:basalt_cliffs, MONSTER, player_mobs:player_mob, 80, 4, 4
4129, beach, terralith:basalt_cliffs, MONSTER, rottencreatures:undead_miner, 20, 1, 4
4130, beach, terralith:basalt_cliffs, MONSTER, rottencreatures:dead_beard, 10, 1, 1
4131, beach, terralith:basalt_cliffs, MONSTER, quark:toretoise, 80, 2, 4
4132, beach, terralith:basalt_cliffs, MONSTER, quark:stoneling, 80, 1, 1
4133, beach, terralith:basalt_cliffs, CREATURE, alexsmobs:sunbird, 10, 1, 1
4134, beach, terralith:basalt_cliffs, CREATURE, alexsmobs:seagull, 21, 3, 6
4135, beach, terralith:basalt_cliffs, AMBIENT, minecraft:bat, 10, 8, 8
4136, beach, terralith:basalt_cliffs, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4137, mesa, terralith:snowy_badlands, MONSTER, minecraft:spider, 80, 4, 4
4138, mesa, terralith:snowy_badlands, MONSTER, minecraft:zombie, 80, 4, 4
4139, mesa, terralith:snowy_badlands, MONSTER, minecraft:zombie_villager, 10, 1, 1
4140, mesa, terralith:snowy_badlands, MONSTER, minecraft:skeleton, 80, 4, 4
4141, mesa, terralith:snowy_badlands, MONSTER, minecraft:slime, 80, 4, 4
4142, mesa, terralith:snowy_badlands, MONSTER, minecraft:enderman, 5, 1, 4
4143, mesa, terralith:snowy_badlands, MONSTER, minecraft:witch, 5, 1, 1
4144, mesa, terralith:snowy_badlands, MONSTER, creeperoverhaul:badlands_creeper, 75, 2, 2
4145, mesa, terralith:snowy_badlands, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
4146, mesa, terralith:snowy_badlands, MONSTER, player_mobs:player_mob, 80, 4, 4
4147, mesa, terralith:snowy_badlands, MONSTER, rottencreatures:undead_miner, 20, 1, 4
4148, mesa, terralith:snowy_badlands, MONSTER, quark:toretoise, 80, 2, 4
4149, mesa, terralith:snowy_badlands, MONSTER, quark:stoneling, 80, 1, 1
4150, mesa, terralith:snowy_badlands, CREATURE, alexsmobs:moose, 10, 3, 4
4151, mesa, terralith:snowy_badlands, CREATURE, alexsmobs:froststalker, 20, 5, 7
4152, mesa, terralith:snowy_badlands, CREATURE, alexsmobs:tusklin, 18, 3, 5
4153, mesa, terralith:snowy_badlands, AMBIENT, minecraft:bat, 10, 8, 8
4154, mesa, terralith:snowy_badlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4155, savanna, terralith:ashen_savanna, MONSTER, minecraft:spider, 80, 4, 4
4156, savanna, terralith:ashen_savanna, MONSTER, minecraft:zombie, 80, 4, 4
4157, savanna, terralith:ashen_savanna, MONSTER, minecraft:zombie_villager, 10, 1, 1
4158, savanna, terralith:ashen_savanna, MONSTER, minecraft:skeleton, 80, 4, 4
4159, savanna, terralith:ashen_savanna, MONSTER, minecraft:slime, 80, 4, 4
4160, savanna, terralith:ashen_savanna, MONSTER, minecraft:enderman, 5, 1, 4
4161, savanna, terralith:ashen_savanna, MONSTER, minecraft:witch, 5, 1, 1
4162, savanna, terralith:ashen_savanna, MONSTER, creeperoverhaul:savannah_creeper, 75, 2, 2
4163, savanna, terralith:ashen_savanna, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
4164, savanna, terralith:ashen_savanna, MONSTER, alexsmobs:guster, 35, 1, 2
4165, savanna, terralith:ashen_savanna, MONSTER, player_mobs:player_mob, 80, 4, 4
4166, savanna, terralith:ashen_savanna, MONSTER, rottencreatures:undead_miner, 20, 1, 4
4167, savanna, terralith:ashen_savanna, MONSTER, quark:toretoise, 80, 2, 4
4168, savanna, terralith:ashen_savanna, MONSTER, quark:stoneling, 80, 1, 1
4169, savanna, terralith:ashen_savanna, CREATURE, minecraft:sheep, 12, 8, 8
4170, savanna, terralith:ashen_savanna, CREATURE, minecraft:pig, 10, 8, 8
4171, savanna, terralith:ashen_savanna, CREATURE, minecraft:chicken, 10, 8, 8
4172, savanna, terralith:ashen_savanna, CREATURE, minecraft:cow, 10, 8, 8
4173, savanna, terralith:ashen_savanna, CREATURE, minecraft:horse, 10, 2, 6
4174, savanna, terralith:ashen_savanna, CREATURE, minecraft:donkey, 10, 1, 1
4175, savanna, terralith:ashen_savanna, CREATURE, minecraft:llama, 10, 4, 4
4176, savanna, terralith:ashen_savanna, AMBIENT, minecraft:bat, 10, 8, 8
4177, savanna, terralith:ashen_savanna, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4178, taiga, terralith:wintry_forest, MONSTER, minecraft:spider, 80, 4, 4
4179, taiga, terralith:wintry_forest, MONSTER, minecraft:zombie, 80, 4, 4
4180, taiga, terralith:wintry_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
4181, taiga, terralith:wintry_forest, MONSTER, minecraft:skeleton, 80, 4, 4
4182, taiga, terralith:wintry_forest, MONSTER, minecraft:slime, 80, 4, 4
4183, taiga, terralith:wintry_forest, MONSTER, minecraft:enderman, 5, 1, 4
4184, taiga, terralith:wintry_forest, MONSTER, minecraft:witch, 5, 1, 1
4185, taiga, terralith:wintry_forest, MONSTER, creeperoverhaul:spruce_creeper, 75, 2, 2
4186, taiga, terralith:wintry_forest, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
4187, taiga, terralith:wintry_forest, MONSTER, player_mobs:player_mob, 80, 4, 4
4188, taiga, terralith:wintry_forest, MONSTER, rottencreatures:undead_miner, 20, 1, 4
4189, taiga, terralith:wintry_forest, MONSTER, quark:toretoise, 80, 2, 4
4190, taiga, terralith:wintry_forest, MONSTER, quark:stoneling, 80, 1, 1
4191, taiga, terralith:wintry_forest, CREATURE, minecraft:sheep, 10, 6, 6
4192, taiga, terralith:wintry_forest, CREATURE, minecraft:pig, 10, 4, 4
4193, taiga, terralith:wintry_forest, CREATURE, minecraft:chicken, 10, 4, 4
4194, taiga, terralith:wintry_forest, CREATURE, minecraft:cow, 10, 4, 4
4195, taiga, terralith:wintry_forest, CREATURE, minecraft:wolf, 10, 4, 4
4196, taiga, terralith:wintry_forest, CREATURE, minecraft:rabbit, 10, 2, 3
4197, taiga, terralith:wintry_forest, CREATURE, minecraft:fox, 10, 2, 4
4198, taiga, terralith:wintry_forest, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
4199, taiga, terralith:wintry_forest, CREATURE, alexsmobs:moose, 10, 3, 4
